Season,Matchday,Player,Wins,Losses,Ties,Pts,MPD,TMP,TCA,PCA,UfPE,OE,CAS,QPct,TPA,CAA,PCAA,UfPA,DE,NUfP,QPO,QPO+,QPD,QPD+,OPD,QvH,FW,FL,3PT,MCW,Rundle,Rundle Rank,League,Branch
62,25,SiasS,12,9,4,28,16,125,88,1.4205,41,0.4271,1.29984614474175,0.5867,109,87,1.2529,26,0.7263,15,1.0138,--,1.313,--,1.1534,109,0,0,12,12,C Seaboard,8,Seaboard,ParkS
62,25,SiegelbaumS,17,6,2,36,40,102,73,1.3973,40,0.4211,1.41194900757782,0.4867,62,55,1.1273,21,0.7470,19,0.9078,--,1.2337,--,1.1681,108,0,0,9,13,E Coastal Div 2,1,Coastal,RipsteinE
62,25,SilikovitzH,9,14,2,20,-17,129,93,1.3871,38,0.3918,1.14960862905599,0.6200,146,102,1.4314,33,0.5875,5,1.0118,--,1.2075,--,0.9793,106,0,0,12,14,B Frontier,22,Frontier,MudrakJ
62,25,SilvaA,4,15,6,14,-43,34,32,1.0625,22,0.3056,0.917387595294377,0.2133,77,62,1.2419,25,0.6951,-3,0.5189,--,0.9084,--,1.0007,0,1,0,2,17,R Frontier Div 2,20,Frontier,WrightB
62,25,SimmonsB,12,10,3,25,-14,111,92,1.2065,18,0.2000,1.37753402861781,0.6667,125,89,1.4045,39,0.5895,-21,0.8667,--,1.2562,--,0.7895,107,0,2,5,7,B Metro,14,Metro,HightowerT
62,25,SimonsN,12,9,4,28,11,100,81,1.2346,30,0.2913,1.06883113727099,0.5400,89,68,1.3088,35,0.6354,-5,0.8313,--,1.1754,--,0.9267,102,1,0,6,16,C Skyline,11,Skyline,SternT
62,25,SimpsonD,11,7,7,28,15,106,85,1.2471,25,0.2688,1.3856406460551,0.5903,91,72,1.2639,33,0.6700,-8,0.8591,--,1.2603,--,0.9388,101,0,1,9,10,D Frontier Div 2,6,Frontier,MudrakJ
62,25,SimpsonF,8,13,4,20,-5,123,92,1.3370,32,0.3404,1.25602547744861,0.6133,128,99,1.2929,24,0.7303,8,0.9537,--,1.3436,--,1.0707,104,0,0,10,12,B Coastal,23,Coastal,BryantK
62,25,SimpsonLL,10,12,3,22,-9,68,53,1.2830,37,0.3814,0.908625335328044,0.3681,77,50,1.5400,46,0.4773,-9,0.7495,--,0.8454,--,0.8587,97,1,1,4,15,E Metro Div 1,22,Metro,HightowerT
62,25,SinclairS,10,11,4,24,-8,117,95,1.2316,26,0.2524,0.848528137423857,0.6333,125,100,1.2500,25,0.7500,1,0.8857,--,1.3833,--,1.0024,99,0,0,7,17,B Pacific,12,Pacific,PenroseB
62,25,SingerA2,10,11,4,23,-2,66,53,1.2453,32,0.3516,1.17711511756497,0.3681,68,55,1.2364,32,0.6559,0,0.7197,--,1.024,--,1.0075,95,0,1,7,16,E Coastal Div 2,19,Coastal,PahkJ
62,25,SingerC,11,10,4,26,18,103,87,1.1839,25,0.2381,0.854166260162505,0.5800,85,70,1.2143,31,0.6961,-6,0.8181,--,1.2761,--,0.9342,97,0,0,8,20,D Frontier Div 1,13,Frontier,Alvord
62,25,SingerD,6,13,6,18,-20,158,118,1.3390,15,0.2206,1.04,0.7867,178,127,1.4016,14,0.7358,1,1.0073,--,1.5225,--,0.9564,105,0,0,14,6,A Pacific,25,Pacific,Leishman
62,25,SingerJ,5,16,4,12,-47,48,33,1.4545,34,0.4789,0.926066952223218,0.2391,95,64,1.4844,43,0.5114,-9,0.718,--,0.7505,--,0.9903,0,0,2,8,14,R Seaboard Div 2,17,Seaboard,RosenbergAM
62,25,SingerL,11,13,1,23,-16,58,41,1.4146,41,0.4607,0.793977329651168,0.2733,74,55,1.3455,38,0.5914,3,0.734,--,0.8647,--,1.0521,88,0,0,5,14,E Frontier Div 1,20,Frontier,FaustM
62,25,SingerS,9,12,4,22,-24,96,73,1.3151,40,0.3738,0.934665715643834,0.4867,120,88,1.3636,38,0.6200,2,0.8605,--,1.1067,--,0.9938,97,1,0,12,10,C Frontier Div 1,11,Frontier,FaustM
62,25,SinhaS,12,11,2,26,11,74,60,1.2333,34,0.3400,1.05830052442584,0.4000,63,53,1.1887,25,0.6988,9,0.74,--,1.0988,--,1.0388,113,2,0,5,17,D Midland Div 2,12,Midland,MaloneM
62,25,SirolaD,9,14,2,20,-14,105,89,1.1798,20,0.2062,1.20266371026983,0.5933,119,86,1.3837,36,0.6087,-16,0.7995,--,1.202,--,0.8149,101,1,0,7,10,C Frontier Div 1,17,Frontier,BurgerM
62,25,SizemoreC,10,11,4,22,0,48,35,1.3714,33,0.4400,0.938083151964686,0.2536,48,39,1.2308,25,0.6479,8,0.6936,--,0.9015,--,1.0879,94,1,2,4,15,E Midland Div 1,19,Midland,BallisterE
62,25,SkalG,13,10,2,28,16,96,64,1.5000,49,0.5000,1.1689311356962,0.4267,80,68,1.1765,25,0.7340,24,0.9267,--,1.1607,--,1.234,111,1,0,14,23,D Midland Div 2,7,Midland,MorganEM
62,25,SlaughterG,3,20,2,-5,-77,27,26,1.0385,9,0.2143,1.45547243189282,0.3611,104,72,1.4444,36,0.5500,-27,0.5754,--,0.9111,--,0.7643,0,0,13,0,5,R Coastal,34,Coastal,BryantK
62,25,SlavenR,13,7,5,31,22,122,92,1.3261,32,0.3333,1.19063008529098,0.6133,100,75,1.3333,38,0.6238,-6,0.9466,--,1.2371,--,0.9571,100,1,0,10,15,C Skyline,8,Skyline,HinmanT
62,25,SmithA,7,17,1,10,-26,43,37,1.1622,24,0.3288,1.17029910706622,0.3083,69,50,1.3800,37,0.5698,-13,0.6371,--,0.8781,--,0.8986,106,0,5,4,13,E Frontier Div 2,31,Frontier,RyderM
62,25,SmithBG,5,16,4,14,-25,36,33,1.0909,22,0.3099,1.0476640682967,0.2200,61,41,1.4878,38,0.5065,-16,0.5299,--,0.7265,--,0.8164,84,2,0,0,20,E Midland Div 1,22,Midland,DeTuraM
62,25,SmithBH,11,11,3,24,-2,80,57,1.4035,44,0.4444,1.0777754868246,0.3958,82,62,1.3226,32,0.6279,12,0.8402,--,1.0237,--,1.0723,0,1,1,9,24,R Central Div 2,10,Central,WhitlockS
62,25,SmithBM,7,16,2,15,-18,133,97,1.3711,33,0.3626,1.21061967603372,0.6736,151,111,1.3604,22,0.7067,11,1.0362,--,1.3803,--,1.0693,99,0,1,13,3,A Metro,24,Metro,SchwartzJL
62,25,SmithD,10,10,5,24,1,70,57,1.2281,32,0.3368,1.14960862905599,0.3958,69,57,1.2105,28,0.6854,4,0.7326,--,1.0812,--,1.0222,97,0,1,6,19,E Frontier Div 2,16,Frontier,RyderM
62,25,SmithD2,13,8,4,30,6,85,59,1.4407,46,0.4646,1.12712022428843,0.3933,79,60,1.3167,31,0.6310,15,0.8579,--,1.0243,--,1.0956,0,1,0,8,27,R Seaboard Div 2,5,Seaboard,KalafS
62,25,SmithEJM,12,10,3,27,16,154,112,1.3750,23,0.3108,1.20399335546339,0.7467,138,108,1.2778,16,0.8000,7,1.0575,--,1.5467,--,1.1108,99,0,0,12,12,A Metro,11,Metro,MillerA
62,25,SmithG1110,14,8,3,31,26,119,88,1.3523,41,0.3796,0.854166260162505,0.5867,93,71,1.3099,34,0.6421,7,0.9663,--,1.2288,--,1.0217,103,1,0,9,18,D Coastal Div 2,3,Coastal,PliskaG
62,25,SmithJ,9,13,3,21,-14,107,83,1.2892,35,0.3333,1.0476640682967,0.5533,121,89,1.3596,38,0.6238,-3,0.8866,--,1.1771,--,0.9571,95,0,0,8,22,C Seaboard,21,Seaboard,KenneyJ
62,25,SmithK2,13,7,5,31,20,70,53,1.3208,36,0.3956,1.21061967603372,0.3533,50,45,1.1111,23,0.7160,13,0.7489,--,1.0693,--,1.1116,98,2,0,6,30,E Seaboard Div 1,5,Seaboard,ParkS
62,25,SmithM,15,8,2,32,32,110,87,1.2644,33,0.3084,0.943186089804127,0.5800,78,61,1.2787,38,0.6311,-5,0.8884,--,1.2111,--,0.9395,101,1,0,6,13,D Frontier Div 1,5,Frontier,Alvord
62,25,SmithMJ,11,12,2,22,2,78,59,1.3220,36,0.3871,1.26111062163476,0.4275,76,59,1.2881,36,0.6289,0,0.8146,--,1.0564,--,1.016,99,1,2,7,18,D Corridor Div 1,18,Corridor,RafalA
62,25,SmithS78,8,13,4,19,-21,70,56,1.2500,27,0.3293,1.50412765415705,0.3889,91,70,1.3000,35,0.6429,-8,0.7182,--,1.0318,--,0.9722,113,1,1,5,15,D Pacific Div 1,22,Pacific,Hattman
62,25,SmithsonD,2,21,2,6,-79,19,19,1.0000,17,0.3208,0.649923072370877,0.1267,98,67,1.4627,39,0.5301,-22,0.4475,--,0.6568,--,0.8509,0,2,0,0,,R Frontier Div 2,23,Frontier,WallC
62,25,SmithsonG,5,18,2,11,-46,33,23,1.4348,22,0.4681,1.16344316577992,0.1597,79,56,1.4107,43,0.5521,-21,0.6278,--,0.7118,--,1.0202,200,1,1,4,,E Frontier Div 2,30,Frontier,WallC
62,25,SmithSP,13,11,1,27,16,106,81,1.3086,36,0.3495,1.03072789813801,0.5400,90,76,1.1842,29,0.7264,7,0.8895,--,1.2664,--,1.0759,106,0,0,11,19,D Coastal Div 2,11,Coastal,RipsteinE
62,25,SochackiA,13,10,2,28,-5,95,75,1.2667,34,0.3301,1.13137084989848,0.5000,100,77,1.2987,31,0.6667,3,0.8301,--,1.1667,--,0.9968,99,0,0,8,18,D Pacific Div 1,9,Pacific,GruenspechtJ
62,25,SohnF,16,7,2,33,22,114,79,1.4430,44,0.4536,1.28623481526508,0.5486,92,70,1.3143,35,0.6354,9,1.0022,--,1.184,--,1.089,93,0,1,15,11,D Skyline Div 1,3,Skyline,HinmanT
62,25,SollarsB,7,16,2,16,-29,110,82,1.3415,34,0.3617,1.40057131200093,0.5467,139,104,1.3365,26,0.6977,8,0.9084,--,1.2444,--,1.0594,99,0,0,9,15,B Central,24,Central,LeglerD
62,25,SommovillaJ,15,4,6,35,40,120,85,1.4118,44,0.4272,1.05830052442584,0.5903,80,66,1.2121,34,0.6792,10,1.0175,--,1.2695,--,1.1064,106,0,1,13,10,D Corridor Div 1,2,Corridor,ZuckermanD
62,25,SooJ,7,15,3,17,-24,59,45,1.3111,38,0.4086,0.848528137423857,0.3000,83,69,1.2029,22,0.7412,16,0.7086,--,1.0412,--,1.1498,0,1,0,4,23,R Central Div 1,17,Central,JastrzebskiS
62,25,SooMY,14,8,3,31,15,104,71,1.4648,49,0.4757,1.15516232625549,0.4733,89,67,1.3284,32,0.6322,17,0.949,--,1.1055,--,1.1079,115,2,0,10,16,C Midland,4,Midland,BallisterE
62,25,SorelJP,1,19,5,7,-78,28,23,1.2174,19,0.3725,0.976524449258696,0.1533,106,75,1.4133,41,0.5684,-22,0.5258,--,0.7217,--,0.9409,0,0,0,3,21,R Seaboard Div 2,20,Seaboard,RosenbergAM
62,25,SorensonG,13,7,5,31,39,145,104,1.3942,32,0.3721,1.15516232625549,0.6933,106,79,1.3418,30,0.6471,2,1.0654,--,1.3404,--,1.0192,99,2,0,14,11,B Central,5,Central,SorensonG
62,25,SoskinE,13,9,3,29,29,161,114,1.4123,26,0.3611,1.02293694820355,0.7600,132,99,1.3333,23,0.7089,3,1.1211,--,1.4689,--,1.07,103,1,0,14,8,A Metro,8,Metro,ChongD
62,25,SouthcottC,15,7,3,33,32,127,87,1.4598,48,0.4660,0.984682690007294,0.5800,95,72,1.3194,33,0.6413,15,1.046,--,1.2213,--,1.1073,112,2,0,12,11,C Skyline,6,Skyline,SternT
62,25,SowderK,10,10,5,25,11,103,72,1.4306,45,0.4500,1.2432216214336,0.4800,92,76,1.2105,27,0.7245,18,0.93,--,1.2045,--,1.1745,103,0,0,9,21,C Corridor,12,Corridor,RafalA
62,25,SpaethM,11,10,4,23,-8,124,84,1.4762,43,0.4778,1.49345237620756,0.6364,132,97,1.3608,34,0.6421,9,1.1142,--,1.2785,--,1.1199,98,0,3,10,9,B Skyline,18,Skyline,McCarthyE
62,25,SpakK,12,10,3,25,11,64,56,1.1429,24,0.2727,1.36469776873856,0.4058,53,44,1.2045,27,0.6625,-3,0.6785,--,1.0683,--,0.9352,105,0,2,4,10,E Highland Div 1,15,Highland,CraigR
62,25,SparrowX,8,16,1,17,-37,69,63,1.0952,22,0.2316,1.2687001221723,0.4200,106,81,1.3086,30,0.6703,-8,0.6516,--,1.0903,--,0.9019,87,0,0,4,15,C Skyline,22,Skyline,SamburgM
62,25,SpencerJ,10,9,6,25,0,153,105,1.4571,37,0.4458,1.26491106406735,0.7292,153,110,1.3909,22,0.6765,15,1.175,--,1.4057,--,1.1223,104,0,1,19,2,A Midland,14,Midland,MaurerD
62,25,SpillaneJ,13,10,2,24,3,149,104,1.4327,17,0.3542,2.03332240434221,0.8254,146,104,1.4038,28,0.6316,-11,1.1796,--,1.457,--,0.9858,99,0,4,13,7,A Coastal,15,Coastal,ShermanG
62,25,SpirklS,7,16,2,16,-40,39,33,1.1818,23,0.3433,1.08517279730004,0.2200,79,55,1.4364,35,0.5455,-12,0.5633,--,0.7655,--,0.8888,129,1,0,4,15,E Seaboard Div 2,19,Seaboard,WalkerB
62,25,SpiroJ,14,6,5,32,30,185,126,1.4683,20,0.4167,1.24835892274618,0.8750,155,111,1.3964,25,0.6575,-5,1.2917,--,1.5325,--,1.0742,109,1,1,20,4,A Skyline,5,Skyline,OttenbergE
62,25,SpraragenM,10,10,5,25,0,92,77,1.1948,32,0.2883,0.890842298052804,0.5133,92,77,1.1948,23,0.7527,9,0.8016,--,1.266,--,1.041,95,0,0,5,17,D Coastal Div 2,17,Coastal,ShukanD
62,25,SprowlsG,12,8,5,28,28,68,56,1.2143,30,0.3261,1.20929731662648,0.3889,40,35,1.1429,25,0.6667,5,0.715,--,1.0556,--,0.9928,116,1,1,7,18,E Midland Div 1,5,Midland,DeTuraM
62,25,SpunzoD,10,10,5,25,12,110,86,1.2791,32,0.3137,1.02293694820355,0.5733,98,75,1.3067,34,0.6495,-2,0.887,--,1.2228,--,0.9632,104,0,0,7,15,C Corridor,11,Corridor,BlosverenJ
62,25,SrivastavaA,9,13,3,21,-32,39,32,1.2188,28,0.3784,0.825590697622012,0.2133,71,54,1.3148,34,0.6136,-6,0.5917,--,0.8269,--,0.992,101,1,0,3,16,E Pacific Div 2,22,Pacific,ShapiroA
62,25,St GeorgeJ,21,2,2,44,74,188,128,1.4688,24,0.4286,0.76524505878836,0.8533,114,90,1.2667,27,0.7188,-3,1.2819,--,1.5721,--,1.1474,102,0,0,19,2,B Highland,1,Highland,CrosslandC
62,25,StaffordJ,5,15,5,15,-25,43,33,1.3030,23,0.3898,1.34818396370822,0.2200,68,54,1.2593,35,0.6354,-12,0.6098,--,0.8554,--,1.0252,99,0,0,4,26,E Skyline Div 1,17,Skyline,HinmanT
62,25,StaffordP,16,4,5,37,28,82,57,1.4386,46,0.4646,1.04,0.3800,54,43,1.2558,31,0.6265,15,0.8446,--,1.0065,--,1.0911,102,0,0,10,15,E Skyline Div 1,3,Skyline,HinmanT
62,25,StaffordS,11,9,5,27,-6,50,39,1.2821,30,0.3896,1.1689311356962,0.2600,56,43,1.3023,28,0.6164,2,0.6496,--,0.8764,--,1.006,94,0,0,5,22,E Skyline Div 1,10,Skyline,HinmanT
62,25,StammJ,5,16,4,14,-14,75,65,1.1538,26,0.2680,1.26491106406735,0.4333,89,74,1.2027,27,0.7245,-1,0.7013,--,1.1578,--,0.9925,102,0,0,6,19,D Metro Div 1,25,Metro,McClaryT
62,25,StammJC,11,12,2,24,-9,73,53,1.3774,36,0.4235,1.36586968631711,0.3533,82,64,1.2813,27,0.6707,9,0.7768,--,1.024,--,1.0942,96,4,0,7,19,D Metro Div 1,16,Metro,McClaryT
62,25,StampsM,16,8,1,33,15,112,82,1.3659,40,0.3922,1.0777754868246,0.5467,97,68,1.4265,43,0.5521,-3,0.9389,--,1.0988,--,0.9443,0,0,0,11,8,R Pacific Div 2,7,Pacific,ShapiroA
62,25,StarnerC,10,10,5,25,-6,58,47,1.2340,30,0.3529,1.14262854856686,0.3133,64,49,1.3061,34,0.6092,-4,0.6662,--,0.9225,--,0.9621,108,0,0,7,21,E Seaboard Div 2,12,Seaboard,WalkerB
62,25,StarrJ,8,12,5,21,-14,42,35,1.2000,28,0.3636,0.894427190999916,0.2333,56,48,1.1667,24,0.7000,4,0.5969,--,0.9333,--,1.0636,108,1,0,3,17,E Corridor Div 2,16,Corridor,ZuckermanD
62,25,StarrM,13,10,2,27,3,73,59,1.2373,32,0.3368,1.22898331965898,0.4097,70,52,1.3462,35,0.5930,-3,0.7465,--,1.0027,--,0.9298,108,0,1,8,14,E Skyline Div 2,8,Skyline,SamburgM
62,25,StarrT,7,14,4,17,-2,73,54,1.3519,39,0.4149,1.15516232625549,0.3750,75,59,1.2712,29,0.6588,10,0.7899,--,1.0338,--,1.0737,0,1,1,8,16,R Skyline,26,Skyline,SamburgM
62,25,StasiewiczP,13,6,6,32,29,153,106,1.4434,39,0.4333,0.906862723900371,0.7067,124,94,1.3191,26,0.6977,13,1.14,--,1.4044,--,1.131,107,0,0,17,11,C Coastal,3,Coastal,PahkJ
62,25,StauntonJ,13,7,5,31,14,100,67,1.4925,52,0.4952,1.00876161703348,0.4467,86,60,1.4333,32,0.5556,20,0.9419,--,1.0023,--,1.0508,0,1,0,12,15,R Central Div 2,7,Central,WhitlockS
62,25,StearnsM,5,16,4,14,-19,99,73,1.3562,42,0.4000,1.05527247666183,0.4867,118,89,1.3258,29,0.6742,13,0.8867,--,1.1609,--,1.0742,99,2,0,8,16,B Seaboard,25,Seaboard,ParkS
62,25,StecherM,6,13,6,18,-15,81,67,1.2090,31,0.3069,1.15654658358408,0.4467,96,70,1.3714,39,0.5938,-8,0.7536,--,1.0405,--,0.9007,98,0,0,7,14,C Midland,17,Midland,MorganEM
62,25,StechschulteB,6,13,6,18,-20,70,55,1.2727,31,0.3563,1.35646599662505,0.3667,90,68,1.3235,29,0.6463,2,0.723,--,1.013,--,1.0026,0,0,0,7,17,R Pacific Div 2,15,Pacific,ShapiroA
62,25,StechschulteJ,10,14,1,21,-28,65,54,1.2037,29,0.3222,1.31696621065235,0.3600,93,68,1.3676,39,0.5938,-10,0.6822,--,0.9538,--,0.916,105,1,0,7,20,D Pacific Div 2,17,Pacific,ShapiroA
62,25,StecykJ,7,12,6,20,-21,75,54,1.3889,37,0.4302,1.40513344562002,0.3600,96,65,1.4769,45,0.5161,-8,0.7902,--,0.8761,--,0.9463,100,1,0,8,25,D Seaboard Div 2,18,Seaboard,RosenbergAM
62,25,SteeleM2,6,16,3,15,-29,67,49,1.3673,39,0.4286,1.03846039885977,0.3267,96,69,1.3913,36,0.5862,3,0.7553,--,0.9129,--,1.0148,0,2,0,5,20,R Highland,22,Highland,JonesC
62,25,SteimingerF,11,13,1,23,-1,149,108,1.3796,30,0.3488,0.881816307401944,0.7200,150,111,1.3514,25,0.6988,5,1.0688,--,1.4188,--,1.0476,104,0,0,16,5,A Seaboard,17,Seaboard,TerpstraR
62,25,SteinbergD,16,3,6,38,44,110,77,1.4286,45,0.4455,1.23028451993838,0.5133,66,51,1.2941,35,0.6154,10,0.9588,--,1.1287,--,1.0609,108,1,0,13,13,D Highland Div 1,1,Highland,CarrBen12
62,25,SteinbergD2,3,16,6,11,-25,30,21,1.4286,22,0.4681,1.00717426496113,0.1458,55,40,1.3750,32,0.5676,-10,0.6139,--,0.7134,--,1.0357,78,2,1,2,16,E Highland Div 2,29,Highland,CarrBen12
62,25,SteinC,13,9,3,29,25,131,90,1.4556,49,0.4623,0.848528137423857,0.6000,106,79,1.3418,39,0.6214,10,1.0623,--,1.2214,--,1.0837,112,0,0,14,10,C Corridor,7,Corridor,BlosverenJ
62,25,SteinerB,5,18,2,9,-53,46,38,1.2105,26,0.3514,1.13560556532627,0.2879,99,69,1.4348,39,0.5517,-13,0.6393,--,0.8396,--,0.9031,0,2,3,3,21,R Pacific Div 2,22,Pacific,SchwartzT
62,25,SteinhardtC,11,11,3,23,-8,123,98,1.2551,15,0.1923,1.52105226734652,0.7101,131,95,1.3789,36,0.6211,-21,0.9024,--,1.3312,--,0.8134,98,0,2,7,7,B Coastal,18,Coastal,ShukanD
62,25,SteinitzA,12,8,5,29,13,93,67,1.3881,41,0.4227,1.34818396370822,0.4467,80,59,1.3559,39,0.5895,2,0.8694,--,1.0362,--,1.0122,0,1,0,10,17,R Metro Div 3,8,Metro,PynigarJ
62,25,SteinJ,11,9,5,27,-1,96,74,1.2973,38,0.3585,0.999199679743744,0.4933,97,76,1.2763,34,0.6667,4,0.8518,--,1.16,--,1.0252,99,1,0,9,14,B Midland,9,Midland,BennettT
62,25,SteinJB,7,15,3,17,-32,46,35,1.3143,32,0.4156,0.938083151964686,0.2333,78,61,1.2787,30,0.6552,2,0.6489,--,0.8885,--,1.0708,111,0,0,4,19,E Metro Div 1,29,Metro,ArizpeAC
62,25,SteinS,16,6,3,35,35,152,108,1.4074,32,0.3810,1.00876161703348,0.7200,117,94,1.2447,22,0.7609,10,1.101,--,1.4809,--,1.1419,99,1,0,14,9,A Corridor,3,Corridor,Mizrahi
62,25,StephensonJ,12,8,5,25,14,94,69,1.3623,32,0.3855,1.68,0.5476,80,60,1.3333,34,0.6136,-2,0.9331,--,1.1612,--,0.9991,0,1,4,9,5,R Skyline,17,Skyline,McCarthyE
62,25,SternK,12,11,2,26,16,121,87,1.3908,44,0.4112,0.805977667184395,0.5800,105,81,1.2963,30,0.6774,14,0.9912,--,1.2574,--,1.0886,103,2,0,12,12,C Coastal,8,Coastal,PliskaG
62,25,SternsteinM,13,11,1,23,-8,84,58,1.4483,39,0.4643,1.4891608375189,0.4603,92,70,1.3143,31,0.6477,8,0.9246,--,1.108,--,1.112,97,1,4,10,17,C Midland,9,Midland,BennettT
62,25,SternT,11,10,4,25,-3,126,96,1.3125,26,0.2955,1.37637204272682,0.6667,129,94,1.3723,35,0.6277,-9,0.9622,--,1.2944,--,0.9232,100,0,1,11,14,B Skyline,13,Skyline,SternT
62,25,StevensS,8,13,4,20,-29,39,28,1.3929,27,0.4500,0.992773891679269,0.1867,68,53,1.2830,30,0.6386,-3,0.6367,--,0.8253,--,1.0886,97,1,0,6,26,E Central Div 1,17,Central,JastrzebskiS
62,25,StevensSH,13,10,2,28,6,76,67,1.1343,29,0.2710,0.881816307401944,0.4467,70,58,1.2069,31,0.6771,-2,0.7177,--,1.1238,--,0.9481,104,0,0,5,18,E Metro Div 1,11,Metro,EtterT
62,25,StevensTJ,12,10,3,27,14,98,74,1.3243,37,0.3700,1.24835892274618,0.4933,84,65,1.2923,22,0.6901,15,0.8633,--,1.1834,--,1.0601,0,0,0,7,18,R Frontier Div 2,12,Frontier,RyderM
62,25,StewartCO,3,21,1,-6,-70,25,19,1.3158,17,0.4146,0.991160935469109,0.2639,95,63,1.5079,43,0.4941,-26,0.6785,--,0.758,--,0.9087,0,1,13,2,8,R Highland,30,Highland,WestJ
62,25,StewartJ,12,12,1,25,-5,57,43,1.3256,32,0.4051,1.1838918869559,0.2867,62,42,1.4762,40,0.5122,-8,0.6918,--,0.7989,--,0.9173,102,2,0,6,23,E Metro Div 2,13,Metro,MillerA
62,25,StewartJJ,12,11,2,26,-3,117,89,1.3146,28,0.3146,1.49879951961562,0.5933,120,92,1.3043,24,0.7143,4,0.9079,--,1.3076,--,1.0289,102,2,0,10,17,C Coastal,11,Coastal,MatthewsP
62,25,StewartR,10,12,3,21,-7,58,45,1.2889,27,0.3699,1.46969384566991,0.3261,65,53,1.2264,32,0.6559,-5,0.696,--,0.982,--,1.0258,121,0,2,5,13,E Pacific Div 2,21,Pacific,StewartR
62,25,StFleurS,16,8,1,33,39,115,93,1.2366,22,0.2366,1.21720992437623,0.6200,76,64,1.1875,30,0.7000,-8,0.8566,--,1.32,--,0.9366,119,0,0,6,8,D Metro Div 2,2,Metro,HightowerT
62,25,StillC,11,12,2,22,-19,112,81,1.3827,36,0.3956,1.50412765415705,0.5870,131,91,1.4396,38,0.5632,-2,0.9826,--,1.1502,--,0.9588,93,0,2,9,13,B Pacific,17,Pacific,MuellerP
62,25,StoneE,11,12,2,24,-4,84,66,1.2727,35,0.3500,1.12712022428843,0.4400,88,72,1.2222,24,0.7273,11,0.79,--,1.1673,--,1.0773,95,0,0,7,16,D Skyline Div 2,8,Skyline,SternT
62,25,StoneEC,5,16,4,12,-32,47,46,1.0217,19,0.2317,1.28623481526508,0.3333,79,61,1.2951,32,0.6404,-13,0.565,--,0.9737,--,0.8721,99,1,2,2,11,D Midland Div 1,25,Midland,BourlaD
62,25,StoneP,10,10,5,25,6,122,92,1.3261,30,0.3261,1.28747815515449,0.6133,116,95,1.2211,20,0.7849,10,0.9394,--,1.3982,--,1.111,101,1,0,8,11,C Frontier Div 1,8,Frontier,KrizelJ
62,25,StrashnovP,10,12,3,22,13,66,55,1.2000,31,0.3263,1.16619037896906,0.3819,53,38,1.3947,35,0.5513,-4,0.7082,--,0.9332,--,0.8776,97,3,1,6,1,E Midland Div 2,14,Midland,GarveyJ
62,25,StreitD,11,11,3,25,-11,97,74,1.3108,37,0.3627,1.11283421945948,0.4933,108,78,1.3846,40,0.5918,-3,0.856,--,1.0851,--,0.9545,95,0,0,9,24,D Central Div 2,12,Central,KaseyD
62,25,StuberS,7,17,1,14,-40,44,32,1.3750,31,0.4429,0.917387595294377,0.2222,84,60,1.4000,39,0.5667,-8,0.6651,--,0.7889,--,1.0096,0,1,1,5,15,R Coastal,27,Coastal,MatthewsP
62,25,Sturmhalf9,6,14,5,13,-23,48,35,1.3714,33,0.4400,0.938083151964686,0.2778,71,51,1.3922,41,0.5591,-8,0.7178,--,0.8369,--,0.9991,117,0,4,5,22,E Central Div 1,23,Central,JastrzebskiS
62,25,SuessE,16,4,5,37,50,207,141,1.4681,7,0.3043,0.624819974072532,0.9400,157,111,1.4144,26,0.6338,-19,1.2443,--,1.5738,--,0.9381,103,0,0,23,3,A Highland,3,Highland,PearsonA
62,25,SullivanC,12,9,4,25,-6,107,76,1.4079,33,0.4125,1.77718879132184,0.5758,113,84,1.3452,31,0.6477,2,0.9883,--,1.2235,--,1.0602,101,1,3,10,12,C Highland,13,Highland,WestJ
62,25,SumbergK,19,6,0,38,59,135,90,1.5000,50,0.5000,1.05830052442584,0.6000,76,46,1.6522,44,0.4054,6,1.1,--,1.0054,--,0.9054,101,2,0,15,18,E Highland Div 2,2,Highland,CarrBen12
62,25,SummerlinS,16,5,4,36,62,154,104,1.4808,41,0.4767,1.04613574644976,0.6933,92,68,1.3529,36,0.6087,5,1.17,--,1.302,--,1.0854,0,2,0,14,14,R Highland,6,Highland,CraigR
62,25,SummersD,10,11,4,24,-19,131,96,1.3646,32,0.3556,1.18928549978548,0.6400,150,109,1.3761,29,0.6588,3,0.9956,--,1.2988,--,1.0144,102,0,0,14,18,A Corridor,15,Corridor,AlkalayG
62,25,SuselZ,12,11,2,22,1,62,45,1.3778,36,0.4337,1.2328828005938,0.3571,61,48,1.2708,32,0.6279,4,0.7908,--,0.985,--,1.0616,89,2,4,5,7,D Skyline Div 2,13,Skyline,SternT
62,25,SuthersE,16,4,5,37,31,87,72,1.2083,33,0.3056,0.908625335328044,0.4800,56,54,1.0370,22,0.7660,11,0.7856,--,1.246,--,1.0716,111,0,0,9,17,D Corridor Div 1,1,Corridor,RafalA
62,25,SutphinB,7,15,3,17,-13,93,76,1.2237,28,0.2857,1.28,0.5067,106,79,1.3418,38,0.6238,-10,0.7924,--,1.1305,--,0.9095,78,0,0,8,13,C Metro,26,Metro,McClaryT
